1,5,5400
1,5,2800
1,5,2700
1,5,2400
1,5,2200
1,5,2700
1,5,2700
1,5,2300
1,5,2500
1,5,2100
1,5,2600
1,5,2600
1,5,2300
1,5,2200
1,5,9400
1,5,2800
1,5,2200
1,5,2500
1,5,2700
1,5,2800
1,5,2500
1,5,2500
1,5,2900
1,5,2700
1,5,2500
1,5,5300
1,5,4600
