1,5,4600
1,5,4200
1,5,4000
1,5,3700
1,5,7600
1,5,4500
1,5,4200
1,5,4100
1,5,3800
1,5,4200
1,5,2600
1,5,2800
1,5,2300
1,5,2800
1,5,2600
1,5,3100
1,5,2300
1,5,2500
1,5,2600
1,5,2700
1,5,17400
1,5,1000
1,5,1600
1,5,1200
1,5,1100
1,5,5000
1,5,5300
