1,5,1800
1,5,1700
1,5,1800
1,5,1700
1,5,1900
1,5,1700
1,5,1700
1,5,1700
1,5,1600
1,5,1800
1,5,1700
1,5,1600
1,5,1700
1,5,2400
1,5,1700
1,5,1700
1,5,1700
1,5,1700
1,5,2400
1,5,1600
1,5,1700
1,5,1700
1,5,1800
1,5,1600
1,5,1700
1,5,1800
1,5,1500
